ps_unique_id|customer_nbr|group_nbr|source_derived|subgroup_nbr|account_nbr|product_ln_cd|rx_product_cd|plan_id|fund_ctg_cd|option_cd|rx_intgrtn_opt_cd|ee_id|ee_last_name|ee_first_name|subs_zip_cd|ssn_nbr|member_id|src_rx_member_id|last_name|first_name|src_mbr_gender_cd|mbr_rtp_type_cd|src_mbr_birth_dt|filler1|filler2|clm_status|dir_mbr_reim_ind|ee_ntwk_srv_area_id|office_id|sort_name|prescriber_id|spclty_ctg_cd|address_line_1|address_line_2|nabp_nbr|phm_zip_cd|process_dt|disp_dt|ndc_cd|label_nm|formulary_cd|generic_cd|source_type_cd|retail_mod_cd|new_refill_cnt|daw_cd|unts_dispensed_qty|days_supply_cnt|sub_ing_cost_amt|prof_fee_amt|awp_amt|sales_tax_amt|app_to_per_ded_amt|srv_copay_amt|paid_amt|ahf_paid_amt|ahf_bfd_amt|gpi_1st_10_bytes|phi_acas_bypass_cd|price_type_cd|calc_ing_cost_amt|prescbr_id_qlfy_cd|prod_distnctn_cd|rx_claim_id|compound_cd|maint_drug_cd|prescription_nbr|spaces1|spaces2|derived1|derived2|filler3|org_cd
002026060100000050|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000331|Jackson|Benjamin|72284||W000000529|W000000529|Jackson|Mia|F|SP|19970105|||P|N|NY0001|OFF0019|Jackson Mia|DR000089|11|5478 PHARMACY ST||7000019|96717|20260404|20260404|63304082805|Metoprolol 25mg|1|Y|R|M|2|0|60|30|16.00|7.67|24.00|0.00|0.00|10.00|13.67|0.00|0.00|3700002000|N|AWP|15.62|01||RX2026060100000050|0|Y|9513537||||||AETNA
002026060100000051|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000027|Gonzalez|Daniel|71417||W000000671|W000000671|Gonzalez|Benjamin|M|CH|20140910|||P|N|NY0001|OFF0028|Gonzalez Benjamin|DR000077|09|3022 PHARMACY ST||7000028|70009|20260509|20260507|00310015620|Eliquis 5mg|2|N|R|R|2|0|60|60|580.00|7.01|840.00|0.00|0.00|35.00|552.01|0.00|0.00|3300001000|N|AWP|570.45|01||RX2026060100000051|0|N|9945316||||||AETNA
002026060100000052|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000234|Ramirez|Jacob|25757||W000000668|W000000668|Ramirez|Olivia|F|CH|20181003|||P|N|NY0001|OFF0048|Ramirez Olivia|DR000009|03|3956 PHARMACY ST||7000048|84514|20260515|20260515|00054418925|Atorvastatin 20mg|2|Y|M|R|4|0|30|30|12.00|3.42|18.00|0.00|0.00|30.00|0.00|0.00|0.00|3900001000|N|AWP|11.51|01||RX2026060100000052|0|N|2367197||||||AETNA
002026060100000053|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000084|Ramirez|Nora|54421||W000000618|W000000618|Ramirez|Amelia|F|SP|19970511|||P|N|NY0001|OFF0006|Ramirez Amelia|DR000063|03|8862 PHARMACY ST||7000006|47670|20260406|20260406|00169750111|Ozempic 0.5mg pen|3|N|R|R|5|0|60|60|1440.00|6.90|2200.00|0.00|202.71|100.00|1144.19|0.00|0.00|2720004000|N|AWP|1382.38|01||RX2026060100000053|0|N|3390283||||||AETNA
002026060100000054|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000301|Jones|Henry|59394||W000000662|W000000662|Jones|Charlotte|F|SP|19670125|||P|N|NY0001|OFF0042|Jones Charlotte|DR000044|09|5879 PHARMACY ST||7000042|95772|20260506|20260504|00169750111|Ozempic 0.5mg pen|3|N|M|R|5|1|30|60|720.00|2.91|1100.00|0.00|0.00|100.00|622.91|0.00|0.00|2720004000|N|AWP|716.53|01||RX2026060100000054|0|N|4765424||||||AETNA
002026060100000055|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000121|Johnson|Isabella|32590|616336679|W000000121|W000000121|Johnson|Isabella|F|EE|19781123|||P|N|NY0001|OFF0042|Johnson Isabella|DR000016|01|9695 PHARMACY ST||7000042|95772|20260521|20260521|51479087501|Jardiance 10mg|3|N|R|R|0|0|30|30|480.00|7.44|700.00|0.00|0.00|80.00|407.44|0.00|0.00|2720005000|N|AWP|472.40|01||RX2026060100000055|0|N|4404753||||||AETNA
002026060100000056|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000005|Garcia|Aria|23173||W000000505|W000000505|Garcia|Jacob|M|CH|20171014|||P|N|NY0001|OFF0065|Garcia Jacob|DR000066|04|3202 PHARMACY ST||7000065|52528|20260508|20260508|00054418925|Atorvastatin 20mg|2|Y|R|R|3|1|60|90|24.00|6.35|36.00|0.00|0.05|40.00|0.00|0.00|0.00|3900001000|N|AWP|23.00|01||RX2026060100000056|0|N|7302775||||||AETNA
002026060100000057|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000130|Rodriguez|James|69476||W000000601|W000000601|Rodriguez|Noah|M|CH|20031016|||P|N|NY0001|OFF0065|Rodriguez Noah|DR000150|08|4205 PHARMACY ST||7000065|52528|20260406|20260406|00310015620|Eliquis 5mg|2|N|R|R|2|0|60|60|580.00|8.76|840.00|0.00|83.22|30.00|475.54|0.00|0.00|3300001000|N|AWP|571.40|01||RX2026060100000057|0|Y|8335206||||||AETNA
002026060100000058|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000209|Jackson|Joseph|20944||W000000512|W000000512|Jackson|Avery|F|SP|19770422|||P|N|NY0001|OFF0003|Jackson Avery|DR000093|06|7283 PHARMACY ST||7000003|49549|20260428|20260426|65862001705|Omeprazole 20mg|1|Y|R|M|5|2|30|60|7.50|6.79|11.00|0.00|0.00|10.00|4.29|0.00|0.00|4920001000|N|AWP|7.48|01||RX2026060100000058|0|N|6917636||||||AETNA
002026060100000059|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000182|Williams|Sebastian|78402||W000000410|W000000410|Williams|Elizabeth|F|CH|20010927|||P|N|NY0001|OFF0065|Williams Elizabeth|DR000060|38|9605 PHARMACY ST||7000065|52528|20260418|20260418|00247100552|Albuterol HFA Inhaler|2|N|R|R|3|3|60|60|70.00|9.13|110.00|0.00|4.00|40.00|35.13|0.00|0.00|4400001000|N|AWP|67.86|01||RX2026060100000059|0|N|8333255||||||AETNA
002026060100000060|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000245|Perez|Nora|26467||W000000488|W000000488|Perez|Oliver|M|CH|20110715|||P|N|NY0001|OFF0002|Perez Oliver|DR000101|01|7047 PHARMACY ST||7000002|17776|20260514|20260512|00071015223|Lisinopril 10mg|1|Y|R|M|2|0|60|90|17.00|4.43|24.00|0.00|0.00|10.00|11.43|0.00|0.00|3600001000|N|AWP|16.74|01||RX2026060100000060|0|N|1153677||||||AETNA
002026060100000061|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000032|Harris|Sebastian|23508||W000000452|W000000452|Harris|Ethan|M|SP|19710311|||P|N|NY0001|OFF0010|Harris Ethan|DR000086|05|5182 PHARMACY ST||7000010|73272|20260427|20260427|00006098154|Januvia 100mg|3|N|R|R|3|0|90|30|855.00|5.62|1260.00|0.00|0.00|80.00|780.62|0.00|0.00|2720003000|N|AWP|835.87|01||RX2026060100000061|0|Y|4273274||||||AETNA
002026060100000062|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000385|Brown|Aiden|89244|882236871|W000000385|W000000385|Brown|Aiden|M|EE|19760222|||P|N|NY0001|OFF0041|Brown Aiden|DR000051|02|8340 PHARMACY ST||7000041|24910|20260507|20260507|00169750111|Ozempic 0.5mg pen|3|N|R|R|1|0|60|60|1440.00|2.77|2200.00|0.00|1.87|60.00|1380.90|0.00|0.00|2720004000|N|AWP|1435.95|01||RX2026060100000062|0|Y|2973392||||||AETNA
002026060100000063|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000382|Thomas|Joseph|52997|940579196|W000000382|W000000382|Thomas|Joseph|M|EE|19720327|||P|N|NY0001|OFF0011|Thomas Joseph|DR000095|07|2047 PHARMACY ST||7000011|42028|20260511|20260510|00169750111|Ozempic 0.5mg pen|3|N|M|R|3|2|90|60|2160.00|5.92|3300.00|0.00|0.00|100.00|2065.92|0.00|0.00|2720004000|N|AWP|2070.61|01||RX2026060100000063|0|Y|1327760||||||AETNA
002026060100000064|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000204|Harris|Jackson|61256|243781229|W000000204|W000000204|Harris|Jackson|M|EE|19790215|||P|N|NY0001|OFF0041|Harris Jackson|DR000128|11|7952 PHARMACY ST||7000041|24910|20260421|20260421|00169750111|Ozempic 0.5mg pen|3|N|R|R|1|0|30|90|720.00|7.91|1100.00|0.00|0.00|60.00|667.91|0.00|0.00|2720004000|N|AWP|713.07|01||RX2026060100000064|0|N|6339581||||||AETNA
002026060100000065|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000179|Lewis|Carter|11340|280797492|W000000179|W000000179|Lewis|Carter|M|EE|19681106|||P|N|NY0001|OFF0078|Lewis Carter|DR000065|38|5426 PHARMACY ST||7000078|96216|20260502|20260430|00247100552|Albuterol HFA Inhaler|2|N|R|M|3|0|90|30|105.00|4.85|165.00|0.00|3.96|35.00|70.89|0.00|0.00|4400001000|N|AWP|104.01|01||RX2026060100000065|0|N|9830169||||||AETNA
002026060100000066|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000298|White|Sofia|12976|942493500|W000000298|W000000298|White|Sofia|F|EE|19800101|||P|N|NY0001|OFF0070|White Sofia|DR000144|11|6997 PHARMACY ST||7000070|89690|20260601|20260530|00093310505|Sertraline 50mg|1|Y|M|R|0|3|90|60|31.50|7.99|45.00|0.00|0.00|15.00|24.49|0.00|0.00|5800002000|N|AWP|31.07|01||RX2026060100000066|0|N|1525638||||||AETNA
002026060100000067|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000272|Walker|Aria|72242|976195640|W000000272|W000000272|Walker|Aria|F|EE|19670318|||P|N|NY0001|OFF0015|Walker Aria|DR000069|02|5778 PHARMACY ST||7000015|94484|20260418|20260416|00247100552|Albuterol HFA Inhaler|2|N|R|M|2|0|90|60|105.00|6.86|165.00|0.00|0.00|35.00|76.86|0.00|0.00|4400001000|N|AWP|102.24|01||RX2026060100000067|0|N|2903469||||||AETNA
002026060100000068|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000199|Clark|Sophia|68249||W000000632|W000000632|Clark|Oliver|M|CH|20110410|||P|N|NY0001|OFF0047|Clark Oliver|DR000073|06|8321 PHARMACY ST||7000047|52798|20260518|20260517|00054418925|Atorvastatin 20mg|2|Y|R|R|3|0|60|30|24.00|3.48|36.00|0.00|0.00|30.00|0.00|0.00|0.00|3900001000|N|AWP|23.34|01||RX2026060100000068|0|N|6676064||||||AETNA
002026060100000069|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000041|Smith|Sebastian|51457||W000000611|W000000611|Smith|Nora|F|CH|20140713|||P|N|NY0001|OFF0022|Smith Nora|DR000115|08|5466 PHARMACY ST||7000022|45157|20260527|20260526|00006098154|Januvia 100mg|3|N|M|R|3|0|60|90|570.00|4.35|840.00|0.00|29.04|100.00|445.31|0.00|0.00|2720003000|N|AWP|543.25|01||RX2026060100000069|0|N|5656757||||||AETNA
002026060100000070|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000313|Taylor|Benjamin|41957||W000000697|W000000697|Taylor|David|M|CH|20010911|||P|N|NY0001|OFF0020|Taylor David|DR000127|10|5378 PHARMACY ST||7000020|84417|20260422|20260422|00093721956|Metformin 500mg|1|Y|R|R|4|3|90|30|18.75|9.91|27.00|0.00|1.86|5.00|21.80|0.00|0.00|2720002000|N|AWP|18.00|01||RX2026060100000070|0|N|4176648||||||AETNA
002026060100000071|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000012|Lewis|Mia|12787|823835927|W000000012|W000000012|Lewis|Mia|F|EE|19911214|||D|N|NY0001|OFF0056|Lewis Mia|DR000092|01|4687 PHARMACY ST||7000056|15004|20260405|20260403|00002774601|Trulicity 0.75mg|3|N|M|M|2|3|90|90|2250.00|7.99|3150.00|0.00|119.97|80.00|0.00|0.00|0.00|2720006000|N|AWP|2221.29|01||RX2026060100000071|0|N|7262812||||||AETNA
002026060100000072|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000142|Jones|Daniel|47183||W000000596|W000000596|Jones|Liam|M|CH|20091118|||P|N|NY0001|OFF0006|Jones Liam|DR000139|03|1416 PHARMACY ST||7000006|47670|20260601|20260530|65862001705|Omeprazole 20mg|1|Y|M|R|3|0|30|60|7.50|9.17|11.00|0.00|0.00|10.00|6.67|0.00|0.00|4920001000|N|AWP|7.49|01||RX2026060100000072|0|N|2647595||||||AETNA
002026060100000073|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000105|Lee|Matthew|85115|104311786|W000000105|W000000105|Lee|Matthew|M|EE|19630724|||P|N|NY0001|OFF0074|Lee Matthew|DR000142|04|1633 PHARMACY ST||7000074|29283|20260409|20260408|00093310505|Sertraline 50mg|1|Y|R|R|2|0|60|60|21.00|6.91|30.00|0.00|0.00|5.00|22.91|0.00|0.00|5800002000|N|AWP|20.99|01||RX2026060100000073|0|N|4573753||||||AETNA
002026060100000074|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000166|Brown|Amelia|50451||W000000468|W000000468|Brown|Elijah|M|CH|20040701|||P|N|NY0001|OFF0021|Brown Elijah|DR000147|04|8950 PHARMACY ST||7000021|21364|20260423|20260421|00006098154|Januvia 100mg|3|N|R|R|4|0|60|90|570.00|2.90|840.00|0.00|0.00|120.00|452.90|0.00|0.00|2720003000|N|AWP|556.26|01||RX2026060100000074|0|N|3823919||||||AETNA
002026060100000075|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000340|Taylor|Olivia|30757|601195416|W000000340|W000000340|Taylor|Olivia|F|EE|19730426|||P|N|NY0001|OFF0017|Taylor Olivia|DR000084|06|213 PHARMACY ST||7000017|13238|20260412|20260410|51479087501|Jardiance 10mg|3|N|R|R|2|0|30|90|480.00|6.01|700.00|0.00|0.00|120.00|366.01|0.00|0.00|2720005000|N|AWP|472.08|01||RX2026060100000075|0|N|2154173||||||AETNA
002026060100000076|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000318|Davis|Elizabeth|65669|250696794|W000000318|W000000318|Davis|Elizabeth|F|EE|19900221|||P|N|NY0001|OFF0022|Davis Elizabeth|DR000126|01|3397 PHARMACY ST||7000022|45157|20260412|20260410|00378395305|Levothyroxine 50mcg|1|Y|R|R|1|0|30|30|11.00|2.54|16.00|0.00|0.00|15.00|0.00|0.00|0.00|5400001000|N|AWP|10.66|01||RX2026060100000076|0|N|8552006||||||AETNA
002026060100000077|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000370|Young|Samuel|88348|341944472|W000000370|W000000370|Young|Samuel|M|EE|19920418|||P|N|NY0001|OFF0029|Young Samuel|DR000077|03|1549 PHARMACY ST||7000029|24865|20260524|20260522|00071015223|Lisinopril 10mg|1|Y|R|R|4|0|90|90|25.50|5.33|36.00|0.00|0.00|5.00|25.83|0.00|0.00|3600001000|N|AWP|24.42|01||RX2026060100000077|0|Y|1176963||||||AETNA
002026060100000078|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000111|Garcia|Mia|63080||W000000455|W000000455|Garcia|Mason|M|CH|20081115|||P|N|NY0001|OFF0027|Garcia Mason|DR000121|03|4661 PHARMACY ST||7000027|39277|20260417|20260415|00002774601|Trulicity 0.75mg|3|N|R|M|4|2|30|60|750.00|6.36|1050.00|0.00|58.63|100.00|597.73|0.00|0.00|2720006000|N|AWP|714.32|01||RX2026060100000078|0|Y|7340887||||||AETNA
002026060100000079|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000256|Perez|Logan|33333||W000000548|W000000548|Perez|Michael|M|CH|20021117|||P|N|NY0001|OFF0067|Perez Michael|DR000083|38|5457 PHARMACY ST||7000067|22943|20260408|20260407|63304082805|Metoprolol 25mg|1|Y|R|M|0|0|90|90|24.00|3.74|36.00|0.00|0.00|15.00|12.74|0.00|0.00|3700002000|N|AWP|23.04|01||RX2026060100000079|0|N|3270342||||||AETNA
002026060100000080|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000296|White|Sofia|35274||W000000606|W000000606|White|Ethan|M|SP|19760404|||P|N|NY0001|OFF0074|White Ethan|DR000147|05|9364 PHARMACY ST||7000074|29283|20260410|20260409|00247100552|Albuterol HFA Inhaler|2|N|R|R|4|3|60|60|70.00|3.02|110.00|0.00|6.28|35.00|31.74|0.00|0.00|4400001000|N|AWP|67.86|01||RX2026060100000080|0|N|3929107||||||AETNA
002026060100000081|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000375|Jackson|Amelia|82430|213171055|W000000375|W000000375|Jackson|Amelia|F|EE|19730909|||P|N|NY0001|OFF0029|Jackson Amelia|DR000118|11|7369 PHARMACY ST||7000029|24865|20260507|20260505|00093721956|Metformin 500mg|1|Y|R|M|3|3|90|60|18.75|3.53|27.00|0.00|0.79|10.00|11.49|0.00|0.00|2720002000|N|AWP|18.57|01||RX2026060100000081|0|Y|5544048||||||AETNA
002026060100000082|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000002|Brown|Logan|10762||W000000660|W000000660|Brown|Riley|F|CH|20201201|||P|N|NY0001|OFF0065|Brown Riley|DR000064|40|951 PHARMACY ST||7000065|52528|20260409|20260407|00310015615|Humira 40mg/0.4mL|3|N|M|R|0|0|90|60|14400.00|2.06|20400.00|0.00|0.00|80.00|14322.06|0.00|0.00|8000001000|N|AWP|14121.21|01||RX2026060100000082|0|N|3310705||||||AETNA
002026060100000083|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000174|Thomas|Logan|86916|891139762|W000000174|W000000174|Thomas|Logan|M|EE|19770505|||P|N|NY0001|OFF0014|Thomas Logan|DR000078|07|8690 PHARMACY ST||7000014|43206|20260407|20260406|00006098154|Januvia 100mg|3|N|R|R|0|0|90|60|855.00|5.14|1260.00|0.00|0.00|80.00|780.14|0.00|0.00|2720003000|N|AWP|820.21|01||RX2026060100000083|0|N|9963096||||||AETNA
002026060100000084|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000100|Brown|Liam|28539||W000000677|W000000677|Brown|Abigail|F|CH|20000627|||P|N|NY0001|OFF0044|Brown Abigail|DR000069|50|5342 PHARMACY ST||7000044|83871|20260502|20260502|00310015620|Eliquis 5mg|2|N|R|R|1|0|30|60|290.00|2.63|420.00|0.00|0.00|35.00|257.63|0.00|0.00|3300001000|N|AWP|289.45|01||RX2026060100000084|0|N|1182915||||||AETNA
002026060100000085|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000165|Clark|Scarlett|72716|699108661|W000000165|W000000165|Clark|Scarlett|F|EE|19770119|||P|N|NY0001|OFF0053|Clark Scarlett|DR000128|09|2754 PHARMACY ST||7000053|81107|20260507|20260505|00093310505|Sertraline 50mg|1|Y|R|R|4|0|90|60|31.50|3.61|45.00|0.00|0.69|15.00|19.42|0.00|0.00|5800002000|N|AWP|30.60|01||RX2026060100000085|0|Y|3458020||||||AETNA
002026060100000086|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000012|Lewis|Mia|12787|823835927|W000000012|W000000012|Lewis|Mia|F|EE|19911214|||P|N|NY0001|OFF0080|Lewis Mia|DR000041|03|3467 PHARMACY ST||7000080|28391|20260506|20260506|51479087501|Jardiance 10mg|3|N|M|R|5|0|60|90|960.00|9.00|1400.00|0.00|0.00|60.00|909.00|0.00|0.00|2720005000|N|AWP|937.59|01||RX2026060100000086|0|N|3789637||||||AETNA
002026060100000087|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000059|Thomas|Sebastian|58215|166592319|W000000059|W000000059|Thomas|Sebastian|M|EE|19820304|||P|N|NY0001|OFF0012|Thomas Sebastian|DR000094|38|5715 PHARMACY ST||7000012|38230|20260426|20260426|51479087501|Jardiance 10mg|3|N|R|R|2|0|90|60|1440.00|3.35|2100.00|0.00|132.50|80.00|1230.85|0.00|0.00|2720005000|N|AWP|1382.13|01||RX2026060100000087|0|N|8218030||||||AETNA
002026060100000088|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000292|Williams|Mia|50694||W000000442|W000000442|Williams|Daniel|M|SP|19940114|||P|N|NY0001|OFF0004|Williams Daniel|DR000118|05|3488 PHARMACY ST||7000004|88450|20260501|20260501|51479087501|Jardiance 10mg|3|N|R|R|3|0|90|90|1440.00|4.93|2100.00|0.00|0.00|100.00|1344.93|0.00|0.00|2720005000|N|AWP|1406.74|01||RX2026060100000088|0|Y|2536794||||||AETNA
002026060100000089|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000082|Smith|Zoey|44046|281661546|W000000082|W000000082|Smith|Zoey|F|EE|19880721|||P|N|NY0001|OFF0056|Smith Zoey|DR000150|01|6553 PHARMACY ST||7000056|15004|20260526|20260524|00006098154|Januvia 100mg|3|N|R|R|3|0|90|90|855.00|8.26|1260.00|0.00|0.00|100.00|763.26|0.00|0.00|2720003000|N|AWP|845.84|01||RX2026060100000089|0|N|9618204||||||AETNA
002026060100000090|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000166|Brown|Amelia|50451|811163850|W000000166|W000000166|Brown|Amelia|F|EE|19671218|||P|N|NY0001|OFF0056|Brown Amelia|DR000065|10|5224 PHARMACY ST||7000056|15004|20260504|20260502|00093310505|Sertraline 50mg|1|Y|R|R|4|0|90|30|31.50|3.98|45.00|0.00|0.00|5.00|30.48|0.00|0.00|5800002000|N|AWP|30.86|01||RX2026060100000090|0|N|9920600||||||AETNA
002026060100000091|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000191|Jackson|Liam|53052||W000000584|W000000584|Jackson|Aria|F|SP|19660801|||P|N|NY0001|OFF0079|Jackson Aria|DR000087|02|4400 PHARMACY ST||7000079|29062|20260403|20260403|63304082805|Metoprolol 25mg|1|Y|R|R|2|3|90|90|24.00|7.60|36.00|0.00|0.00|10.00|21.60|0.00|0.00|3700002000|N|AWP|23.31|01||RX2026060100000091|0|Y|3360901||||||AETNA
002026060100000092|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000019|Thomas|Sophia|49366|571125322|W000000019|W000000019|Thomas|Sophia|F|EE|19660817|||P|N|NY0001|OFF0023|Thomas Sophia|DR000016|08|8644 PHARMACY ST||7000023|62109|20260428|20260428|00006098154|Januvia 100mg|3|N|R|R|1|3|90|90|855.00|8.01|1260.00|0.00|0.00|60.00|803.01|0.00|0.00|2720003000|N|AWP|846.60|01||RX2026060100000092|0|Y|3072983||||||AETNA
002026060100000093|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000119|Jackson|Matthew|68125|640808824|W000000119|W000000119|Jackson|Matthew|M|EE|19700922|||P|N|NY0001|OFF0033|Jackson Matthew|DR000048|02|3364 PHARMACY ST||7000033|60353|20260527|20260527|00169750111|Ozempic 0.5mg pen|3|N|R|R|4|1|90|90|2160.00|9.19|3300.00|0.00|0.00|80.00|2089.19|0.00|0.00|2720004000|N|AWP|2095.97|01||RX2026060100000093|0|N|1048148||||||AETNA
002026060100000094|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000036|Lewis|Amelia|84509|552931219|W000000036|W000000036|Lewis|Amelia|F|EE|19730919|||P|N|NY0001|OFF0017|Lewis Amelia|DR000128|08|8603 PHARMACY ST||7000017|13238|20260406|20260405|65862001705|Omeprazole 20mg|1|Y|R|R|3|2|30|60|7.50|8.55|11.00|0.00|0.63|15.00|0.42|0.00|0.00|4920001000|N|AWP|7.33|01||RX2026060100000094|0|N|8706973||||||AETNA
002026060100000095|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000340|Taylor|Olivia|30757|601195416|W000000340|W000000340|Taylor|Olivia|F|EE|19730426|||P|N|NY0001|OFF0040|Taylor Olivia|DR000050|09|9139 PHARMACY ST||7000040|92147|20260414|20260414|00002774601|Trulicity 0.75mg|3|N|M|R|1|2|60|90|1500.00|3.34|2100.00|0.00|174.64|60.00|1268.70|0.00|0.00|2720006000|N|AWP|1446.66|01||RX2026060100000095|0|N|8392382||||||AETNA
002026060100000096|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000243|Robinson|Noah|60935||W000000580|W000000580|Robinson|Oliver|M|SP|19790618|||P|N|NY0001|OFF0043|Robinson Oliver|DR000116|50|6307 PHARMACY ST||7000043|39150|20260505|20260504|00169750111|Ozempic 0.5mg pen|3|N|R|M|3|0|60|60|1440.00|9.80|2200.00|0.00|0.00|80.00|1369.80|0.00|0.00|2720004000|N|AWP|1380.32|01||RX2026060100000096|0|N|2263312||||||AETNA
002026060100000097|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000057|Martin|Benjamin|78016|922592166|W000000057|W000000057|Martin|Benjamin|M|EE|19710814|||P|N|NY0001|OFF0052|Martin Benjamin|DR000139|12|8757 PHARMACY ST||7000052|89811|20260420|20260420|00006098154|Januvia 100mg|3|N|R|M|4|0|90|90|855.00|3.68|1260.00|0.00|0.00|120.00|738.68|0.00|0.00|2720003000|N|AWP|813.27|01||RX2026060100000097|0|N|8807252||||||AETNA
002026060100000098|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000300|Jackson|Sofia|18082|520653316|W000000300|W000000300|Jackson|Sofia|F|EE|19920114|||P|N|NY0001|OFF0032|Jackson Sofia|DR000114|08|5958 PHARMACY ST||7000032|21428|20260509|20260509|00378395305|Levothyroxine 50mcg|1|Y|R|R|4|1|30|60|11.00|8.70|16.00|0.00|0.00|10.00|9.70|0.00|0.00|5400001000|N|AWP|10.94|01||RX2026060100000098|0|N|7769769||||||AETNA
002026060100000099|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000204|Harris|Jackson|61256|243781229|W000000204|W000000204|Harris|Jackson|M|EE|19790215|||P|N|NY0001|OFF0037|Harris Jackson|DR000023|09|7836 PHARMACY ST||7000037|68588|20260426|20260424|00169750111|Ozempic 0.5mg pen|3|N|R|R|4|1|90|90|2160.00|7.05|3300.00|0.00|0.00|60.00|2107.05|0.00|0.00|2720004000|N|AWP|2101.65|01||RX2026060100000099|0|N|5259352||||||AETNA
002026060100000100|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000066|Wilson|Nora|33185|271617878|W000000066|W000000066|Wilson|Nora|F|EE|19730616|||P|N|NY0001|OFF0009|Wilson Nora|DR000121|05|8246 PHARMACY ST||7000009|55249|20260412|20260411|51479087501|Jardiance 10mg|3|N|R|R|5|2|90|30|1440.00|4.82|2100.00|0.00|0.00|120.00|1324.82|0.00|0.00|2720005000|N|AWP|1418.73|01||RX2026060100000100|0|Y|3689471||||||AETNA
