ps_unique_id|customer_nbr|group_nbr|idn_indicator|subgroup_nbr|account_nbr|file_id|clm_ln_type_cd|non_prfrrd_srv_cd|plsp_prod_cd|product_ln_cd|classification_cd|bnft_pkg_id|plan_id|benefit_tier_cd|fund_ctg_cd|src_subscriber_id|emp_last_nm|emp_first_nm|emp_gender|subscriber_brth_dt|subs_zip_cd|subs_st_postal_cd|coverage_type_cd|ssn_nbr|member_id|src_clm_mbr_id|mem_last_nm|mem_first_nm|mem_gender|mbr_rtp_type_cd|birth_dt|src_clm_id|acas_src_claim_line_id|acas_prev_clm_seg_id|derived_tcn_nbr|src_claim_line_id|claim_line_id|ntwk_srv_area_id|paid_prvdr_nsa_id|srv_capacity_cd|pcp_tax_id_format_cd|pcp_tax_id_nbr|pcp_print_nm|svc_pvdr_tax_id_format_cd|svc_pvdr_tax_id_nbr|srv_prvdr_id|srv_prvdr_print_nm|srv_prvdr_address_line_1_txt|srv_prvdr_address_line_2_txt|srv_prvdr_city_nm|srv_prvdr_state_postal_cd|srv_prvdr_zip_cd|srv_prvdr_provider_type_cd|srv_prvdr_specialty_cd|payee_cd|paid_prvdr_par_cd|received_dt|adjn_dt|srv_start_dt|srv_stop_dt|paid_dt_for_file_id_03_else_adjn_dt_for_other_file_id|filler1|filler2|filler3|mdc_cd|drg_cd|prcdr_cd|prcdr_modifier_cd_1|prcdr_type_cd|icd10_indicator|med_cost_subctg_cd|prcdr_group_nbr|type_srv_cd|srv_benefit_cd|tooth_1_nbr|plc_srv_cd|dschrg_status_cd|revenue_cd|hcfa_bill_type_cd|unit_cnt|src_unit_cnt|src_billed_amt|billed_amt|not_covered_amt_1|not_covered_amt_2|not_covered_amt_3|clm_ln_msg_cd_1|clm_ln_msg_cd_2|clm_ln_msg_cd_3|covered_amt|allowed_amt|filler_space|srv_copay_amt|src_srv_copay_amt|deductible_amt|coinsurance_amt|src_coins_amt|bnft_payable_amt|paid_amt|cob_paid_amt|ahf_bfd_amt|ahf_paid_amt|negot_savings_amt|r_c_savings_amt|cob_savings_amt|src_cob_svngs_amt|pri_payer_cvg_cd|cob_type_cd|cob_cd|prcdr_cd_ndc|acas_member_cumb_id|clm_ln_status_cd|src_member_id|reversal_cd|admit_cnt|admin_savings_amt|adj_prvdr_dsgnn_cd|aex_plan_dsgntn_cd|aex_benefit_tier_cd|aex_prvdr_spctg_cd|prod_distnctn_cd|billed_eligible_amt|spclty_ctg_cls_cd|poa_cd_1|poa_cd_2|poa_cd_3|filler4|filler5|filler6|pricing_mthd_cd|type_class_cd|specialty_ctg_cd|srv_prvdr_npi|ttl_ded_met_ind|ttl_interest_amt|ttl_surcharge_amt|srv_spclty_ctg_cd|hcfa_plc_srv_cd|hcfa_admit_src_cd|hcfa_admit_type_cd|src_admit_dt|src_discharge_dt|prcdr_modifier_cd_2|prcdr_modifier_cd_3|poa_cd_4|poa_cd_5|poa_cd_6|poa_cd_7|poa_cd_8|poa_cd_9|poa_cd_10|pri_icd9_dx_cd|icd9_dx_cd_2|icd9_dx_cd_3|icd9_dx_cd_4|icd9_dx_cd_5|icd9_dx_cd_6|icd9_dx_cd_7|icd9_dx_cd_8|icd9_dx_cd_9|icd9_dx_cd_10|icd9_prcdr_cd_1|icd9_prcdr_cd_2|icd9_prcdr_cd_3|icd9_prcdr_cd_4|icd9_prcdr_cd_5|icd9_prcdr_cd_6|ahf_det_order_cd|ahf_mbr_coins_amt|ahf_mbr_copay_amt|ahf_mbr_ded_amt|sensitivity_indicator|ub92_admission_type|filler7|org_cd
002026060100000022|1234567|0987654|N|001|AC123456|03|P|Y||PPO|01|PKG0042|PPO001|N|F|W000000260|Thompson|Elijah|M|19910519|14415|MI|EF|471506173|W000000260|W000000260|Thompson|Elijah|M|EE|19910519|202606010000022|ACAS2026060100000022||TCN2026060100000022|SRC2026060100000022|002026060100000022|NY0001|NY0001||2|100000022|DR Perez MD|2|100000022|PV000022|DR Perez MD|2036 MEDICAL PLAZA||WA MEDICAL CTR|WA|38231|1|07|P|N|20260520|20260527|20260505|20260505|20260529||||||93000|25|P|Y|08||N|||24||||2|2|632.15|632.15|289.52|0.00|0.00|PR1|CO45||342.63|342.63||30.00|30.00|72.94|25.17|25.17|214.52|214.52|0.00|0.00|0.00|289.52|0.00|0.00|0.00||N|||W000000260|P|W000000260|0|0|0.00|||N|07||632.15||N||Y||||1||07|2000000022|N|0.00|0.00|07|24||||||95||||||||F41.9|M54.5|Z87.891|G47.33|||||||93000|||||||25.17|30.00|72.94|N|||AETNA
002026060100000023|1234567|0987654|N|001|AC123456|03|P|N||PPO|01|PKG0042|PPO001|2|F|W000000128|Clark|Jackson|M|19661108|74434|MA|EF|796512806|W000000128|W000000128|Clark|Jackson|M|EE|19661108|202606010000023|ACAS2026060100000023||TCN2026060100000023|SRC2026060100000023|002026060100000023|NY0001|NY0001||2|100000261|DR Jones MD|2|100000261|PV000261|DR Jones MD|7198 MEDICAL PLAZA||VA MEDICAL CTR|VA|18128|1|06|P|P|20260429|20260520|20260304|20260304|20260523||||||99204|AT|P|Y|07||A|||12||||1|3|1293.54|1293.54|1293.54|0.00|0.00||CO45||0.00|0.00||75.00|75.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||N|||W000000128|D|W000000128|0|0|0.00|||2|06||1293.54|||N|Y||||1||06|2000000261|N|0.00|0.00|06|12|||||25||N|||||||N39.0|F41.9|M79.3|Z23|||||||99204|||||||0.00|75.00|0.00|N|||AETNA
002026060100000024|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|3|F|W000000326|Davis|Emma|F|19920228|16103|OH|ES||W000000649|W000000649|Davis|Matthew|M|SP|19940816|202606010000024|ACAS2026060100000024||TCN2026060100000024|SRC2026060100000024|002026060100000024|NY0001|NY0001||2|100000253|DR Lewis MD|2|100000253|PV000253|DR Lewis MD|4807 MEDICAL PLAZA||CA MEDICAL CTR|CA|97209|1|38|P|P|20260503|20260521|20260513|20260513|20260525||||||85025||P|Y|07||M|||22||||2|2|2491.23|2491.23|1656.00|0.00|0.00|PR1|CO45||835.23|835.23||75.00|75.00|161.95|136.74|136.74|461.54|461.54|0.00|0.00|0.00|1656.00|0.00|0.00|0.00||N|||W000000649|P|W000000649|0|0|0.00|||3|38||2491.23||||N||||1||38|2000000253|N|0.00|0.00|38|22||||||59||||||||M17.11||J45.909||||||||85025|||||||136.74|75.00|161.95|N|||AETNA
002026060100000025|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|2|F|W000000256|Perez|Logan|M|19721020|33333|CO|EC||W000000548|W000000548|Perez|Michael|M|CH|20021117|202606010000025|ACAS2026060100000025||TCN2026060100000025|SRC2026060100000025|002026060100000025|NY0001|NY0001||2|100000247|DR Thompson MD|2|100000247|PV000247|DR Thompson MD|2610 MEDICAL PLAZA||NJ MEDICAL CTR|NJ|21057|1|07|P|P|20260523|20260530|20260511|20260511|20260603||||||80053||P|Y|05||S|||23||||2|2|909.53|909.53|676.54|0.00|0.00|PR1|CO45||232.99|232.99||0.00|0.00|16.29|51.47|51.47|165.23|165.23|0.00|0.00|0.00|676.54|0.00|0.00|0.00||N|||W000000548|P|W000000548|0|0|0.00|||2|07||909.53||N||||||1||07|2000000247|N|0.00|0.00|07|23|||||AT|26||||||||Z79.899||||||||||80053|||||||51.47|0.00|16.29|N|||AETNA
002026060100000026|1234567|0987654|N|001|AC123456|03|P|Y||PPO|03|PKG0042|PPO001|N|F|W000000037|Ramirez|Aria|F|19770207|16500|IL|EC||W000000451|W000000451|Ramirez|Riley|F|SP|19880223|202606010000026|ACAS2026060100000026||TCN2026060100000026|SRC2026060100000026|002026060100000026|NY0001|NY0001||2|100000017|DR Taylor MD|2|100000017|PV000017|DR Taylor MD|2822 MEDICAL PLAZA||CA MEDICAL CTR|CA|75342|1|02|P|N|20260512|20260528|20260309|20260309|20260601||||||80053|51|P|Y|07||2|||24||||3|1|3564.07|3564.07|2185.95|0.00|0.00|PR1|CO45||1378.12|1378.12||50.00|50.00|224.95|189.44|189.44|913.73|913.73|0.00|0.00|0.00|2185.95|0.00|0.00|0.00||N|||W000000451|P|W000000451|0|0|0.00|||N|02||3564.07|||Y|||||1||02|2000000017|N|0.00|0.00|02|24|||||50|AT||||||||R05|N39.0|J45.909||||||||80053|||||||189.44|50.00|224.95|N|||AETNA
002026060100000027|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|1|F|W000000282|Walker|Liam|M|19650511|69792|FL|EC|284172283|W000000282|W000000282|Walker|Liam|M|EE|19650511|202606010000027|ACAS2026060100000027||TCN2026060100000027|SRC2026060100000027|002026060100000027|NY0001|NY0001||2|100000024|DR White MD|2|100000024|PV000024|DR White MD|1954 MEDICAL PLAZA||NY MEDICAL CTR|NY|19146|1|09|P|P|20260420|20260513|20260411|20260411|20260517||||||82947|26|P|Y|02||1|||31||||1|1|1425.98|1425.98|1025.40|0.00|0.00|PR1|CO45||400.58|400.58||30.00|30.00|90.84|61.03|61.03|218.71|218.71|0.00|0.00|0.00|1025.40|0.00|0.00|0.00||N|||W000000282|P|W000000282|0|0|0.00|||1|09||1425.98|||N|N||||1||09|2000000024|N|0.00|0.00|09|31|||||51|AT||||||||K21.0|G47.33|F41.9|K21.0|||||||82947|||||||61.03|30.00|90.84|N|||AETNA
002026060100000028|1234567|0987654|N|001|AC123456|03|P|N||PPO|01|PKG0042|PPO001|3|F|W000000325|Perez|David|M|19940608|78788|NJ|EC||W000000576|W000000576|Perez|Henry|M|CH|20070521|202606010000028|ACAS2026060100000028||TCN2026060100000028|SRC2026060100000028|002026060100000028|NY0001|NY0001||2|100000085|DR Lee MD|2|100000085|PV000085|DR Lee MD|3451 MEDICAL PLAZA||NY MEDICAL CTR|NY|62609|1|10|P|P|20260505|20260518|20260524|20260524|20260519||||||90847||P|Y|01||A|||22||||3|1|544.80|544.80|305.97|0.00|0.00|PR1|CO45||238.83|238.83||0.00|0.00|67.30|22.17|22.17|149.36|149.36|0.00|0.00|0.00|305.97|0.00|0.00|0.00||N|||W000000576|P|W000000576|0|0|0.00|||3|10||544.80||N|N|||||1||10|2000000085|N|0.00|0.00|10|22||||||AT|N|||||||Z12.31|G47.33|J45.909|S93.401|||||||90847|||||||22.17|0.00|67.30|N|||AETNA
002026060100000029|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|1|F|W000000382|Thomas|Joseph|M|19720327|52997|IL|EC|940579196|W000000382|W000000382|Thomas|Joseph|M|EE|19720327|202606010000029|ACAS2026060100000029||TCN2026060100000029|SRC2026060100000029|002026060100000029|NY0001|NY0001||2|100000170|DR Martinez MD|2|100000170|PV000170|DR Martinez MD|5498 MEDICAL PLAZA||PA MEDICAL CTR|PA|16182|1|05|P|P|20260504|20260517|20260421|20260421|20260519||||||99204||P|Y|01||B|||23||||1|3|1345.34|1345.34|464.00|0.00|0.00|PR1|CO45||881.34|881.34||40.00|40.00|41.40|152.36|152.36|647.58|647.58|0.00|0.00|0.00|464.00|0.00|0.00|0.00||N|||W000000382|P|W000000382|0|0|0.00|||1|05||1345.34||Y||||||1||05|2000000170|N|0.00|0.00|05|23|||||26|||||||||R51|G47.33||N39.0|||||||99204|||||||152.36|40.00|41.40|N|||AETNA
002026060100000030|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|1|F|W000000311|Smith|Mia|F|19710203|52038|PA|EE|326289996|W000000311|W000000311|Smith|Mia|F|EE|19710203|202606010000030|ACAS2026060100000030||TCN2026060100000030|SRC2026060100000030|002026060100000030|NY0001|NY0001||2|100000101|DR Jones MD|2|100000101|PV000101|DR Jones MD|1170 MEDICAL PLAZA||NC MEDICAL CTR|NC|28896|1|11|P|P|20260521|20260528|20260409|20260409|20260601||||||99205|GT|P|Y|02||S|||32||||2|1|2835.71|2835.71|1106.37|0.00|0.00|PR1|CO45||1729.34|1729.34||0.00|0.00|66.15|255.79|255.79|1407.40|1407.40|0.00|0.00|0.00|1106.37|0.00|0.00|0.00||N|||W000000311|P|W000000311|0|0|0.00|||1|11||2835.71|||N|||||1||11|2000000101|N|0.00|0.00|11|32|||||51|51||||||||Z79.899|J18.9|||||||||99205|||||||255.79|0.00|66.15|N|||AETNA
002026060100000031|1234567|0987654|N|001|AC123456|03|P|N||PPO|01|PKG0042|PPO001|3|F|W000000316|Anderson|Noah|M|19660325|67046|VA|ES|583363383|W000000316|W000000316|Anderson|Noah|M|EE|19660325|202606010000031|ACAS2026060100000031||TCN2026060100000031|SRC2026060100000031|002026060100000031|NY0001|NY0001||2|100000147|DR Jackson MD|2|100000147|PV000147|DR Jackson MD|9935 MEDICAL PLAZA||GA MEDICAL CTR|GA|99315|1|12|P|P|20260520|20260530|20260506|20260506|20260603||||||99205||P|Y|03||1|||22||||1|1|3635.66|3635.66|3635.66|0.00|0.00||CO45||0.00|0.00||20.00|20.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||N|||W000000316|D|W000000316|0|0|0.00|||3|12||3635.66|||Y|||||1||12|2000000147|N|0.00|0.00|12|22|||||GT|GT||||||||J30.9|J06.9|||||||||99205|||||||0.00|20.00|0.00|N|||AETNA
002026060100000032|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|2|F|W000000160|Thomas|Amelia|F|19640507|12331|MI|EC|586658307|W000000160|W000000160|Thomas|Amelia|F|EE|19640507|202606010000032|ACAS2026060100000032||TCN2026060100000032|SRC2026060100000032|002026060100000032|NY0001|NY0001||2|100000052|DR Martin MD|2|100000052|PV000052|DR Martin MD|5641 MEDICAL PLAZA||OH MEDICAL CTR|OH|77919|1|07|P|P|20260427|20260526|20260411|20260411|20260529||||||90847||P|Y|02||N|||99||||3|2|1824.13|1824.13|978.63|0.00|0.00|PR1|CO45||845.50|845.50||50.00|50.00|31.86|153.75|153.75|609.89|609.89|0.00|0.00|0.00|978.63|0.00|0.00|0.00||N|||W000000160|P|W000000160|0|0|0.00|||2|07||1824.13||Y||||||1||07|2000000052|N|0.00|0.00|07|99|||||AT|GT||||||||K21.0|J30.9|||||||||90847|||||||153.75|50.00|31.86|N|||AETNA
002026060100000033|1234567|0987654|N|001|AC123456|03|P|N||PPO|01|PKG0042|PPO001|3|F|W000000065|Martin|Ella|F|19941022|34993|PA|ES|703983546|W000000065|W000000065|Martin|Ella|F|EE|19941022|202606010000033|ACAS2026060100000033||TCN2026060100000033|SRC2026060100000033|002026060100000033|NY0001|NY0001||2|100000220|DR Ramirez MD|2|100000220|PV000220|DR Ramirez MD|5652 MEDICAL PLAZA||NC MEDICAL CTR|NC|41786|1|10|P|P|20260425|20260515|20260402|20260402|20260518||||||99214|GT|P|Y|07||M|||24||||3|2|679.82|679.82|269.28|0.00|0.00|PR1|CO45||410.54|410.54||50.00|50.00|120.75|36.46|36.46|203.33|203.33|0.00|0.00|0.00|269.28|0.00|0.00|0.00||N|||W000000065|P|W000000065|0|0|0.00|||3|10||679.82||Y||||||1||10|2000000220|N|0.00|0.00|10|24||||||||||||||M79.3|E78.5|R05||||||||99214|||||||36.46|50.00|120.75|N|||AETNA
002026060100000034|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|1|F|W000000389|Wilson|Jacob|M|19670418|27706|NJ|EC|196396750|W000000389|W000000389|Wilson|Jacob|M|EE|19670418|202606010000034|ACAS2026060100000034||TCN2026060100000034|SRC2026060100000034|002026060100000034|NY0001|NY0001||2|100000095|DR Walker MD|2|100000095|PV000095|DR Walker MD|3252 MEDICAL PLAZA||VA MEDICAL CTR|VA|37792|1|05|P|P|20260513|20260522|20260506|20260506|20260523||||||99213|26|P|Y|01||M|||13||||1|1|553.25|553.25|230.89|0.00|0.00|PR1|CO45||322.36|322.36||30.00|30.00|41.03|33.29|33.29|218.04|218.04|0.00|0.00|0.00|230.89|0.00|0.00|0.00||N|||W000000389|P|W000000389|0|0|0.00|||1|05||553.25||N||||||1||05|2000000095|N|0.00|0.00|05|13|||||95|||Y||||||K57.30||I50.9||F41.9||||||99213|||||||33.29|30.00|41.03|N|||AETNA
002026060100000035|1234567|0987654|N|001|AC123456|03|P|N||PPO|01|PKG0042|PPO001|2|F|W000000395|Robinson|Lucas|M|19750121|72484|PA|ES||W000000622|W000000622|Robinson|Noah|M|CH|20000217|202606010000035|ACAS2026060100000035||TCN2026060100000035|SRC2026060100000035|002026060100000035|NY0001|NY0001||2|100000020|DR Martin MD|2|100000020|PV000020|DR Martin MD|9645 MEDICAL PLAZA||FL MEDICAL CTR|FL|14858|1|05|P|P|20260430|20260517|20260319|20260319|20260520||||||99204|26|P|Y|05||B|||22||||2|1|1085.35|1085.35|696.23|0.00|0.00|PR1|CO45||389.12|389.12||50.00|50.00|62.29|41.04|41.04|235.79|235.79|0.00|0.00|0.00|696.23|0.00|0.00|0.00||N|||W000000622|P|W000000622|0|0|0.00|||2|05||1085.35||Y||N||||1||05|2000000020|N|0.00|0.00|05|22|||||59|59||||||||R51||N39.0||||||||99204|||||||41.04|50.00|62.29|N|||AETNA
002026060100000036|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|2|F|W000000045|Lopez|Chloe|F|19720812|55613|OH|EF|717136110|W000000045|W000000045|Lopez|Chloe|F|EE|19720812|202606010000036|ACAS2026060100000036||TCN2026060100000036|SRC2026060100000036|002026060100000036|NY0001|NY0001||2|100000223|DR Walker MD|2|100000223|PV000223|DR Walker MD|5387 MEDICAL PLAZA||PA MEDICAL CTR|PA|85339|1|38|P|P|20260513|20260522|20260419|20260419|20260524||||||99395|50|P|Y|08||F|||12||||2|1|2759.70|2759.70|1650.88|0.00|0.00|PR1|CO45||1108.82|1108.82||75.00|75.00|75.54|191.27|191.27|767.01|767.01|0.00|0.00|0.00|1650.88|0.00|0.00|0.00||N|||W000000045|P|W000000045|0|0|0.00|||2|38||2759.70||Y||||||1||38|2000000223|N|0.00|0.00|38|12|||||95|GT||||||||J30.9|I50.9|S93.401||||||||99395|||||||191.27|75.00|75.54|N|||AETNA
002026060100000037|1234567|0987654|N|001|AC123456|03|P|N||PPO|01|PKG0042|PPO001|1|F|W000000130|Rodriguez|James|M|19920922|69476|NC|EE||W000000601|W000000601|Rodriguez|Noah|M|CH|20031016|202606010000037|ACAS2026060100000037||TCN2026060100000037|SRC2026060100000037|002026060100000037|NY0001|NY0001||2|100000271|DR Anderson MD|2|100000271|PV000271|DR Anderson MD|3065 MEDICAL PLAZA||CA MEDICAL CTR|CA|12782|1|01|P|P|20260506|20260522|20260307|20260307|20260526||||||85025|26|P|Y|05||1|||24||||3|3|961.70|961.70|466.51|0.00|0.00|PR1|CO45||495.19|495.19||30.00|30.00|66.72|80.30|80.30|318.17|318.17|0.00|0.00|0.00|466.51|0.00|0.00|0.00||N|||W000000601|P|W000000601|0|0|0.00|||1|01||961.70||Y||||||1||01|2000000271|N|0.00|0.00|01|24|||||AT|||||||||F41.9|J44.1|||||||||85025|||||||80.30|30.00|66.72|N|||AETNA
002026060100000038|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|2|F|W000000243|Robinson|Noah|M|19740908|60935|CO|EF||W000000580|W000000580|Robinson|Oliver|M|SP|19790618|202606010000038|ACAS2026060100000038||TCN2026060100000038|SRC2026060100000038|002026060100000038|NY0001|NY0001||2|100000005|DR Jones MD|2|100000005|PV000005|DR Jones MD|4953 MEDICAL PLAZA||IL MEDICAL CTR|IL|99206|1|05|P|P|20260512|20260520|20260520|20260520|20260522||||||90847|59|P|Y|08||M|||11||||1|2|978.82|978.82|978.82|0.00|0.00||CO45||0.00|0.00||20.00|20.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||N|||W000000580|D|W000000580|1|0|0.00|||2|05||978.82||||||||1||05|2000000005|N|0.00|0.00|05|11|||||AT|||||||||J45.909|I50.9|Z23||||||||90847|||||||0.00|20.00|0.00|N|||AETNA
002026060100000039|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|3|F|W000000194|Williams|Logan|M|19690618|24779|AZ|ES|244889270|W000000194|W000000194|Williams|Logan|M|EE|19690618|202606010000039|ACAS2026060100000039||TCN2026060100000039|SRC2026060100000039|002026060100000039|NY0001|NY0001||2|100000132|DR Brown MD|2|100000132|PV000132|DR Brown MD|7775 MEDICAL PLAZA||IL MEDICAL CTR|IL|71102|1|12|P|P|20260423|20260513|20260430|20260430|20260516||||||99205|51|P|Y|01||B|||99||||1|3|694.84|694.84|360.69|0.00|0.00|PR1|CO45||334.15|334.15||40.00|40.00|48.99|29.17|29.17|215.99|215.99|0.00|0.00|0.00|360.69|0.00|0.00|0.00||N|||W000000194|P|W000000194|0|0|0.00|||3|12||694.84||Y||||||1||12|2000000132|N|0.00|0.00|12|99|||||51|59||||||||F41.9|J30.9|||||||||99205|||||||29.17|40.00|48.99|N|||AETNA
002026060100000040|1234567|0987654|N|001|AC123456|01|I|N||PPO|03|PKG0042|PPO001|3|F|W000000307|Miller|Alexander|M|19830609|66551|IL|EE||W000000443|W000000443|Miller|Victoria|F|CH|20080515|202606010000040|ACAS2026060100000040||TCN2026060100000040|SRC2026060100000040|002026060100000040|NY0001|NY0001||2|100000249|DR Harris MD|2|100000249|PV000249|DR Harris MD|9401 MEDICAL PLAZA||GA MEDICAL CTR|GA|20249|4|09|P|P|20260504|20260523|20260327|20260328|20260526||||06|293|93000||I|Y|06||A|||22|05|0200|211|2|2|503.35|503.35|320.20|0.00|0.00|PR1|CO45||183.15|183.15||0.00|0.00|0.48|40.69|40.69|141.98|141.98|0.00|0.00|0.00|320.20|0.00|0.00|0.00||N|||W000000443|P|W000000443|0|1|0.00|||3|09||503.35||Y||||||1||09|2000000249|N|0.00|0.00|09|22|5|3|20260327|20260328|||Y|||||||E11.9|S93.401||E11.65|||||||93000|||||||40.69|0.00|0.48|N|3||AETNA
002026060100000041|1234567|0987654|N|001|AC123456|01|I|N||PPO|03|PKG0042|PPO001|3|F|W000000116|Williams|Evelyn|F|19660412|69479|WA|EF|521125899|W000000116|W000000116|Williams|Evelyn|F|EE|19660412|202606010000041|ACAS2026060100000041||TCN2026060100000041|SRC2026060100000041|002026060100000041|NY0001|NY0001||2|100000212|DR Martin MD|2|100000212|PV000212|DR Martin MD|8419 MEDICAL PLAZA||NJ MEDICAL CTR|NJ|44944|4|02|P|P|20260430|20260520|20260312|20260315|20260524||||12|194|85025||I|Y|07||2|||21|02|0100|122|1|3|579.51|579.51|146.77|0.00|0.00|PR1|CO45||432.74|432.74||75.00|75.00|31.49|66.30|66.30|259.95|259.95|0.00|0.00|0.00|146.77|0.00|0.00|0.00||N|||W000000116|P|W000000116|0|1|0.00|||3|02||579.51||||||||1||02|2000000212|N|0.00|0.00|02|21|5|3|20260312|20260315|51|AT||||||||I50.9|F41.9|||||||||85025|||||||66.30|75.00|31.49|N|3||AETNA
002026060100000042|1234567|0987654|N|001|AC123456|03|P|Y||PPO|01|PKG0042|PPO001|N|F|W000000218|Lopez|Charlotte|F|19840610|97904|VA|ES||W000000531|W000000531|Lopez|Evelyn|F|SP|19850716|202606010000042|ACAS2026060100000042||TCN2026060100000042|SRC2026060100000042|002026060100000042|NY0001|NY0001||2|100000257|DR Smith MD|2|100000257|PV000257|DR Smith MD|7164 MEDICAL PLAZA||NC MEDICAL CTR|NC|82667|1|02|P|N|20260428|20260514|20260509|20260509|20260515||||||99214||P|Y|05||F|||31||||3|1|746.29|746.29|516.59|0.00|0.00|PR1|CO45||229.70|229.70||30.00|30.00|67.43|13.83|13.83|118.44|118.44|0.00|0.00|0.00|516.59|0.00|0.00|0.00||N|||W000000531|P|W000000531|0|0|0.00|||N|02||746.29|||Y|||||1||02|2000000257|N|0.00|0.00|02|31|||||25|59||||||||E78.5|Z87.891|||||||||99214|||||||13.83|30.00|67.43|N|||AETNA
002026060100000043|1234567|0987654|N|001|AC123456|03|P|N||PPO|01|PKG0042|PPO001|3|F|W000000381|Harris|Oliver|M|19851001|73289|NJ|EE||W000000491|W000000491|Harris|Ava|F|CH|20070526|202606010000043|ACAS2026060100000043||TCN2026060100000043|SRC2026060100000043|002026060100000043|NY0001|NY0001||2|100000125|DR Lewis MD|2|100000125|PV000125|DR Lewis MD|5236 MEDICAL PLAZA||TX MEDICAL CTR|TX|32075|1|05|P|P|20260512|20260524|20260305|20260305|20260525||||||90847|59|P|Y|08||4|||99||||2|2|2865.18|2865.18|779.49|0.00|0.00|PR1|CO45||2085.69|2085.69||50.00|50.00|618.87|213.00|213.00|1203.82|1203.82|0.00|0.00|0.00|779.49|0.00|0.00|0.00||N|||W000000491|P|W000000491|0|0|0.00|||3|05||2865.18||||||||1||05|2000000125|N|0.00|0.00|05|99|||||AT|TC||||||||J18.9|N39.0||J44.1|||||||90847|||||||213.00|50.00|618.87|N|||AETNA
002026060100000044|1234567|0987654|N|001|AC123456|03|P|Y||PPO|01|PKG0042|PPO001|N|F|W000000249|Taylor|Benjamin|M|19750527|68613|IL|EE|522618129|W000000249|W000000249|Taylor|Benjamin|M|EE|19750527|202606010000044|ACAS2026060100000044||TCN2026060100000044|SRC2026060100000044|002026060100000044|NY0001|NY0001||2|100000112|DR Thomas MD|2|100000112|PV000112|DR Thomas MD|6722 MEDICAL PLAZA||FL MEDICAL CTR|FL|15659|1|07|P|N|20260505|20260516|20260511|20260511|20260519||||||99396|95|P|Y|03||4|||22||||3|1|542.53|542.53|187.43|0.00|0.00|PR1|CO45||355.10|355.10||50.00|50.00|22.42|48.06|48.06|234.62|234.62|0.00|0.00|0.00|187.43|0.00|0.00|0.00||N|||W000000249|P|W000000249|0|0|0.00|||N|07||542.53||N||||||1||07|2000000112|N|0.00|0.00|07|22|||||50|||||||||R51|I50.9|||||||||99396|||||||48.06|50.00|22.42|N|||AETNA
002026060100000045|1234567|0987654|N|001|AC123456|01|I|N||PPO|01|PKG0042|PPO001|2|F|W000000048|Williams|Aria|F|19741205|23447|GA|EC|589646414|W000000048|W000000048|Williams|Aria|F|EE|19741205|202606010000045|ACAS2026060100000045||TCN2026060100000045|SRC2026060100000045|002026060100000045|NY0001|NY0001||2|100000213|DR Lee MD|2|100000213|PV000213|DR Lee MD|1651 MEDICAL PLAZA||FL MEDICAL CTR|FL|79469|4|03|P|P|20260511|20260521|20260422|20260426|20260523||||08|683|99203|50|I|Y|07||1|||32|03|0300|132|1|3|695.56|695.56|229.92|0.00|0.00|PR1|CO45||465.64|465.64||30.00|30.00|85.95|53.88|53.88|295.81|295.81|0.00|0.00|0.00|229.92|0.00|0.00|0.00||N|||W000000048|P|W000000048|0|1|0.00|||2|03||695.56||N||||||1||03|2000000213|N|0.00|0.00|03|32|4|2|20260422|20260426|25|AT||||||||E11.65|N39.0|I10||||||||99203|||||||53.88|30.00|85.95|N|2||AETNA
